"","day","quarter","doq","gdp_gr","prediction_pmi_bench","prediction_news","se_pmi_bench","se_news","nowcast_number","mse_pmi_bench","mse_news","quarter_of_nc"
"3077","2006-06-01",2006-04-01,62,0.25875276349555,0.930253632538504,0.931587982846696,0.450913417125443,0.452707232399304,1,0.297706017124677,0.332078087555631,2006-04-01
"3078","2006-06-02",2006-04-01,63,0.25875276349555,0.930253632538504,0.931496374479042,0.450913417125443,0.452583966119108,1,0.295601187168459,0.323115050001422,2006-04-01
"3079","2006-06-03",2006-04-01,64,0.25875276349555,0.930253632538504,0.931441765411171,0.450913417125443,0.452510493298234,1,0.293155922904808,0.321968040424587,2006-04-01
"3080","2006-06-04",2006-04-01,65,0.25875276349555,0.930253632538504,0.931556405794553,0.450913417125443,0.452664741090805,1,0.294216925073085,0.32067637560687,2006-04-01
"3081","2006-06-05",2006-04-01,66,0.25875276349555,0.930253632538505,0.931515362814795,0.450913417125444,0.452609515042787,1,0.297523461387992,0.326320781580697,2006-04-01
"3082","2006-06-06",2006-04-01,67,0.25875276349555,0.930253632538505,0.931398050679835,0.450913417125444,0.45245168237123,1,0.297523461387992,0.326263575532806,2006-04-01
"3083","2006-06-07",2006-04-01,68,0.25875276349555,0.930253632538505,0.931255270238983,0.450913417125444,0.452259621576201,1,0.297523461387992,0.3262933744777,2006-04-01
"3084","2006-06-08",2006-04-01,69,0.25875276349555,0.930253632538505,0.931237381280861,0.450913417125444,0.452235561157856,1,0.297523461387992,0.326326656495714,2006-04-01
"3085","2006-06-09",2006-04-01,70,0.25875276349555,0.930253632538505,0.931378258337819,0.450913417125444,0.452425056311807,1,0.297523461387992,0.326344678063628,2006-04-01
"3086","2006-06-10",2006-04-01,71,0.25875276349555,0.930253632538505,0.931624215282299,0.450913417125444,0.452755990629607,1,0.30375201179767,0.331879341656359,2006-04-01
"3087","2006-06-11",2006-04-01,72,0.25875276349555,0.930253632538505,0.931826813638541,0.450913417125444,0.453028676975889,1,0.30375201179767,0.33184522667724,2006-04-01
"3088","2006-06-12",2006-04-01,73,0.25875276349555,0.930253632538505,0.932111532557023,0.450913417125444,0.453412031871983,1,0.30375201179767,0.331742291078341,2006-04-01
"3089","2006-06-13",2006-04-01,74,0.25875276349555,0.930253632538505,0.93246287575183,0.450913417125444,0.453885315356369,1,0.30375201179767,0.331320182875525,2006-04-01
"3090","2006-06-14",2006-04-01,75,0.25875276349555,0.930253632538505,0.93280839514914,0.450913417125444,0.45435099456392,1,0.30375201179767,0.330979028657956,2006-04-01
"3091","2006-06-15",2006-04-01,76,0.25875276349555,0.930253632538505,0.933344668088825,0.450913417125444,0.455074237742783,1,0.30375201179767,0.330609678666759,2006-04-01
"3092","2006-06-16",2006-04-01,77,0.25875276349555,0.930253632538505,0.933858688617748,0.450913417125444,0.455768010135098,1,0.30375201179767,0.330123179992652,2006-04-01
"3093","2006-06-17",2006-04-01,78,0.25875276349555,0.930253632538505,0.934324777463987,0.450913417125444,0.45639754605737,1,0.30375201179767,0.329655027359311,2006-04-01
"3094","2006-06-18",2006-04-01,79,0.25875276349555,0.930253632538505,0.93479934388973,0.450913417125444,0.457038978862664,1,0.30375201179767,0.329167409465684,2006-04-01
"3095","2006-06-19",2006-04-01,80,0.25875276349555,0.930253632538505,0.935310697660372,0.450913417125444,0.457730638281372,1,0.30375201179767,0.328636845897674,2006-04-01
"3096","2006-06-20",2006-04-01,81,0.25875276349555,0.930253632538505,0.93584590987654,0.450913417125444,0.458455128876109,1,0.303779225318676,0.328215485272401,2006-04-01
"3097","2006-06-21",2006-04-01,82,0.25875276349555,0.930253632538505,0.936358989080195,0.450913417125444,0.459150196951068,1,0.303702666061074,0.32724757491399,2006-04-01
"3098","2006-06-22",2006-04-01,83,0.25875276349555,0.930253632538505,0.936929185259047,0.450913417125444,0.459923259035941,1,0.30373473598097,0.326984394685158,2006-04-01
"3099","2006-06-23",2006-04-01,84,0.25875276349555,0.930253632538505,0.937534406152499,0.450913417125444,0.460744518408066,1,0.298046480805252,0.321290539312866,2006-04-01
"3100","2006-06-24",2006-04-01,85,0.25875276349555,0.930253632538505,0.938106728316482,0.450913417125444,0.46152180951792,1,0.297939208739342,0.320672569777874,2006-04-01
"3101","2006-06-25",2006-04-01,86,0.25875276349555,0.930253632538505,0.938785201389687,0.450913417125444,0.462444116588243,1,0.297598236328571,0.319850027306836,2006-04-01
"3102","2006-06-26",2006-04-01,87,0.25875276349555,0.930253632538505,0.939434089736241,0.450913417125444,0.463327067892787,1,0.297623869934025,0.319679583851865,2006-04-01
"3103","2006-06-27",2006-04-01,88,0.25875276349555,0.930253632538505,0.940156052611223,0.450913417125444,0.464310442417658,1,0.297564272137469,0.319737004640529,2006-04-01
"3104","2006-06-28",2006-04-01,89,0.25875276349555,0.930253632538505,0.940924760798941,0.450913417125444,0.465358633904897,1,0.297551404387979,0.319304301706652,2006-04-01
"3105","2006-06-29",2006-04-01,90,0.25875276349555,0.933111576695386,0.946274636693531,0.454759808940292,0.472686326125661,1,0.298420309144456,0.319807350112118,2006-04-01
"3106","2006-06-30",2006-04-01,91,0.25875276349555,0.913308928042993,0.906254255694977,0.428443772547059,0.419258182400485,1,0.296217445439469,0.345646129551288,2006-04-01
"3107","2006-07-01",2006-04-01,1,0.25875276349555,0.872505430224413,0.902552810477951,0.376692335916791,0.414478500494542,1,0.338238722011572,0.367266139974069,2006-07-01
"3108","2006-07-01",2006-07-01,1,0.149955925631568,0.824702089747533,0.858254060520028,0.455282385989209,0.501686247886471,2,0.355978953770562,0.403788941889503,2006-07-01
"3109","2006-07-02",2006-04-01,2,0.25875276349555,0.872505430224413,0.900759215793162,0.376692335916791,0.412172284791766,1,0.338238722011572,0.366899806971101,2006-07-01
"3110","2006-07-02",2006-07-01,2,0.149955925631568,0.824702089747533,0.853762340425665,0.455282385989209,0.495343469505321,2,0.355978953770562,0.40327881896244,2006-07-01
"3111","2006-07-03",2006-04-01,3,0.25875276349555,0.872505430224413,0.898543149356032,0.376692335916791,0.409331737839504,1,0.338218438545127,0.366829418946509,2006-07-01
"3112","2006-07-03",2006-07-01,3,0.149955925631568,0.824702089747533,0.85003938593431,0.455282385989209,0.490116851389461,2,0.356036844720778,0.403135058331626,2006-07-01
"3113","2006-07-04",2006-04-01,4,0.25875276349555,0.872505430224413,0.896174588417093,0.376692335916791,0.40630658288631,1,0.338218438545127,0.366375447638624,2006-07-01
"3114","2006-07-04",2006-07-01,4,0.149955925631568,0.824702089747533,0.845943972280742,0.455282385989209,0.484399361078533,2,0.356036844720778,0.402190402528417,2006-07-01
"3115","2006-07-05",2006-04-01,5,0.25875276349555,0.872505430224413,0.893543318207253,0.376692335916791,0.402959048351192,1,0.338218438545127,0.366337903129309,2006-07-01
"3116","2006-07-05",2006-07-01,5,0.149955925631568,0.824702089747533,0.842378231821195,0.455282385989209,0.479448650108962,2,0.356036844720778,0.401729513943384,2006-07-01
"3117","2006-07-06",2006-04-01,6,0.25875276349555,0.872505430224413,0.894900588940038,0.376692335916791,0.404684055817751,1,0.338218438545127,0.366209055989897,2006-07-01
"3118","2006-07-06",2006-07-01,6,0.149955925631568,0.824702089747533,0.842325733774288,0.455282385989209,0.479375951227587,2,0.356036844720778,0.401684004614486,2006-07-01
"3119","2006-07-07",2006-04-01,7,0.25875276349555,0.872505430224413,0.897189119555314,0.376692335916791,0.40760098073887,1,0.338218438545127,0.365572456442727,2006-07-01
"3120","2006-07-07",2006-07-01,7,0.149955925631568,0.824702089747533,0.843698778691706,0.455282385989209,0.48127914617202,2,0.356036844720778,0.401158161073468,2006-07-01
"3121","2006-07-08",2006-04-01,8,0.25875276349555,0.872505430224413,0.899666739547243,0.376692335916791,0.41077072469839,1,0.338218438545127,0.365195844665598,2006-07-01
"3122","2006-07-08",2006-07-01,8,0.149955925631568,0.824702089747533,0.845102542620532,0.455282385989209,0.483228819111201,2,0.356036844720778,0.401035580617165,2006-07-01
