"day","quarter","doq","gdp_gr","prediction_bench_dfm","prediction_news_dfm","se_dfm_bench","se_dfm_news"
"2016-05-09",2016-04-01,39,0.321124068438124,0.116577274824064,0.126097950880696,0.0418393907777927,0.0380351865295238
"2016-05-10",2016-04-01,40,0.321124068438124,0.120309752773027,0.131953332374414,0.0403263893760414,0.0357855673828859
"2016-05-11",2016-04-01,41,0.321124068438124,0.120679082608923,0.13453293444136,0.0401781923440687,0.0348162512861984
"2016-05-12",2016-04-01,42,0.321124068438124,0.120582787571969,0.136960295208298,0.0402168053314379,0.033916295370247
"2016-05-13",2016-04-01,43,0.321124068438124,0.126784907415481,0.147467409197738,0.0377677095069848,0.0301566352985315
"2016-05-14",2016-04-01,44,0.321124068438124,0.127597212611859,0.150828885408227,0.0374526439259999,0.0290004493631861
"2016-05-15",2016-04-01,45,0.321124068438124,0.128097011701457,0.153468434523954,0.0372594446324206,0.0281084115831622
"2016-05-16",2016-04-01,46,0.321124068438124,0.12827070668141,0.155290176463271,0.0371924191408661,0.0275008797275273
"2016-05-17",2016-04-01,47,0.321124068438124,0.109138275078632,0.13495784988747,0.0449379765862533,0.0346578609294499
"2016-05-18",2016-04-01,48,0.321124068438124,0.107320791772048,0.134062360101412,0.0457118411131507,0.0349920827258492
"2016-05-19",2016-04-01,49,0.321124068438124,0.0944576803885412,0.11842551145415,0.0513776514714441,0.0410867050033854
"2016-05-20",2016-04-01,50,0.321124068438124,0.0961664021963516,0.121704089216436,0.0506059516009447,0.0397683281127784
"2016-05-21",2016-04-01,51,0.321124068438124,0.0949340636316501,0.121903510727806,0.0511619182743527,0.03968883061441
"2016-05-22",2016-04-01,52,0.321124068438124,0.0933224963354303,0.121740036811152,0.0518935562524588,0.0397539920678256
"2016-05-23",2016-04-01,53,0.321124068438124,0.0924951559773573,0.123508564118516,0.0522711796129929,0.039051887547493
"2016-05-24",2016-04-01,54,0.321124068438124,0.0950106322164723,0.127346635110579,0.051127286039963,0.037549693667011
"2016-05-25",2016-04-01,55,0.321124068438124,0.0952706352665143,0.128283635115567,0.0510097732754028,0.0371874327240315
"2016-05-26",2016-04-01,56,0.321124068438124,0.0951203524124004,0.130765793186626,0.0510776796574359,0.0362362729567252
"2016-05-27",2016-04-01,57,0.321124068438124,0.101797678654052,0.137378007849868,0.0481040652557145,0.0337626147817031
"2016-05-28",2016-04-01,58,0.321124068438124,0.115195402090322,0.155703278149349,0.0424066156237843,0.0273640378597628
"2016-05-29",2016-04-01,59,0.321124068438124,0.449584166266879,0.427451085471318,0.0165019967341733,0.0113054345511771
"2016-06-01",2016-04-01,62,0.321124068438124,0.168994851168219,0.196612263634279,0.0231432987471541,0.0155031895355107
"2016-06-02",2016-04-01,63,0.321124068438124,0.15223560058211,0.184130070654205,0.0285233145747519,0.0187673554288205
"2016-06-03",2016-04-01,64,0.321124068438124,0.243783269003525,0.276544914057048,0.00598159925718282,0.00198730100533185
"2016-06-04",2016-04-01,65,0.321124068438124,0.244755831812342,0.278964320923158,0.00583210756533147,0.00177744431052568
"2016-06-05",2016-04-01,66,0.321124068438124,0.248087264817298,0.283897871972847,0.00533437468314712,0.00138578970327141
"2016-06-06",2016-04-01,67,0.321124068438124,0.280383050870252,0.324288244315005,0.00165983051246565,1.00120089798325e-05
"2016-06-07",2016-04-01,68,0.321124068438124,0.283725603805134,0.329342498742437,0.001398645156905,6.75425966668551e-05
"2016-06-08",2016-04-01,69,0.321124068438124,0.286847841486339,0.334838034754747,0.0011748597340503,0.000188072872133482
"2016-06-09",2016-04-01,70,0.321124068438124,0.288185269307299,0.338194692026345,0.00108496448818085,0.000291406189690732
"2016-06-10",2016-04-01,71,0.321124068438124,0.289043562064186,0.340205630077471,0.00102915888920831,0.000364105994596211
"2016-06-11",2016-04-01,72,0.321124068438124,0.289149040246756,0.341382498079844,0.0010224024278388,0.000410403971548523
"2016-06-12",2016-04-01,73,0.321124068438124,0.28906627327378,0.342915194097058,0.00102770223079905,0.000474853157483461
"2016-06-13",2016-04-01,74,0.321124068438124,0.289805807753559,0.344743771266186,0.000980833452306366,0.000557890361685977
"2016-06-14",2016-04-01,75,0.321124068438124,0.28948446513697,0.345802611962029,0.00100106449705441,0.000609030510461264
"2016-06-15",2016-04-01,76,0.321124068438124,0.280598768865831,0.340584838210545,0.00164229990542411,0.000378721560135186
"2016-06-16",2016-04-01,77,0.321124068438124,0.279794357870733,0.340303930746297,0.00170814497558434,0.000367867118160483
"2016-06-17",2016-04-01,78,0.321124068438124,0.353193705928351,0.384677572116137,0.00102846164875458,0.00403904782975124
"2016-06-18",2016-04-01,79,0.321124068438124,0.351131456841528,0.381990363207852,0.000900443358792715,0.00370470583899541
"2016-06-19",2016-04-01,80,0.321124068438124,0.350246491633592,0.378787162554609,0.000848115532775925,0.00332503242308661
"2016-06-20",2016-04-01,81,0.321124068438124,0.348781761524559,0.376680926136035,0.000764947986863432,0.00308656443726593
"2016-06-21",2016-04-01,82,0.321124068438124,0.347533096405206,0.375209631999319,0.000697436758166105,0.00292524818573202
"2016-06-22",2016-04-01,83,0.321124068438124,0.345779304255633,0.373398200145034,0.000607880653216954,0.00273258484571134
"2016-06-23",2016-04-01,84,0.321124068438124,0.345060385737886,0.373750151931729,0.000572947285874887,0.00276950466387587
"2016-06-24",2016-04-01,85,0.321124068438124,0.348844775669284,0.379023896971116,0.000768437609395704,0.00335239014414989
"2016-06-25",2016-04-01,86,0.321124068438124,0.346855311731308,0.376654844045669,0.00066209688141304,0.00308366703957554
"2016-06-26",2016-04-01,87,0.321124068438124,0.344261019453887,0.37451253805438,0.000535318502305822,0.00285032868796584
"2016-06-27",2016-04-01,88,0.321124068438124,0.340152590926865,0.369126899351904,0.000362084668104504,0.00230427177573696
"2016-06-28",2016-04-01,89,0.321124068438124,0.370436559222555,0.401179350886853,0.00243172174736458,0.00640884824794582
"2016-06-29",2016-04-01,90,0.321124068438124,0.456015678563056,0.448868230880022,0.0181957464820967,0.016318571037982
