"day","cci","quarter","cci_available"
2006-04-27,109.6,2006-04-01,1
2006-04-28,109.6,2006-04-01,1
2006-04-29,109.6,2006-04-01,1
2006-04-30,109.6,2006-04-01,1
2006-05-01,109.6,2006-04-01,1
2006-05-02,109.6,2006-04-01,1
2006-05-03,109.6,2006-04-01,1
2006-05-04,109.6,2006-04-01,1
2006-05-05,109.6,2006-04-01,1
2006-05-06,109.6,2006-04-01,1
2006-05-07,109.6,2006-04-01,1
2006-05-08,109.6,2006-04-01,1
2006-05-09,109.6,2006-04-01,1
2006-05-10,109.6,2006-04-01,1
2006-05-11,109.6,2006-04-01,1
2006-05-12,109.6,2006-04-01,1
2006-05-13,109.6,2006-04-01,1
2006-05-14,109.6,2006-04-01,1
2006-05-15,109.6,2006-04-01,1
2006-05-16,109.6,2006-04-01,1
2006-05-17,109.6,2006-04-01,1
2006-05-18,109.6,2006-04-01,1
2006-05-19,109.6,2006-04-01,1
2006-05-20,109.6,2006-04-01,1
2006-05-21,109.6,2006-04-01,1
2006-05-22,109.6,2006-04-01,1
2006-05-23,109.6,2006-04-01,1
2006-05-24,109.6,2006-04-01,1
2006-05-25,109.6,2006-04-01,1
2006-05-26,109.6,2006-04-01,1
2006-05-27,109.6,2006-04-01,1
2006-05-28,109.6,2006-04-01,1
2006-05-29,109.6,2006-04-01,1
2006-05-30,106.4,2006-04-01,2
2006-05-31,106.4,2006-04-01,2
2006-06-01,106.4,2006-04-01,2
2006-06-02,106.4,2006-04-01,2
2006-06-03,106.4,2006-04-01,2
2006-06-04,106.4,2006-04-01,2
2006-06-05,106.4,2006-04-01,2
2006-06-06,106.4,2006-04-01,2
2006-06-07,106.4,2006-04-01,2
2006-06-08,106.4,2006-04-01,2
2006-06-09,106.4,2006-04-01,2
2006-06-10,106.4,2006-04-01,2
2006-06-11,106.4,2006-04-01,2
2006-06-12,106.4,2006-04-01,2
2006-06-13,106.4,2006-04-01,2
2006-06-14,106.4,2006-04-01,2
2006-06-15,106.4,2006-04-01,2
2006-06-16,106.4,2006-04-01,2
2006-06-17,106.4,2006-04-01,2
2006-06-18,106.4,2006-04-01,2
2006-06-19,106.4,2006-04-01,2
2006-06-20,106.4,2006-04-01,2
2006-06-21,106.4,2006-04-01,2
2006-06-22,106.4,2006-04-01,2
2006-06-23,106.4,2006-04-01,2
2006-06-24,106.4,2006-04-01,2
2006-06-25,106.4,2006-04-01,2
2006-06-26,106.4,2006-04-01,2
2006-06-27,106.166666666667,2006-04-01,3
2006-06-28,106.166666666667,2006-04-01,3
2006-06-29,106.166666666667,2006-04-01,3
2006-06-30,106.166666666667,2006-04-01,3
2006-07-01,105.7,2006-07-01,0
2006-07-02,105.7,2006-07-01,0
2006-07-03,105.7,2006-07-01,0
2006-07-04,105.7,2006-07-01,0
2006-07-05,105.7,2006-07-01,0
2006-07-06,105.7,2006-07-01,0
2006-07-07,105.7,2006-07-01,0
2006-07-08,105.7,2006-07-01,0
2006-07-09,105.7,2006-07-01,0
2006-07-10,105.7,2006-07-01,0
2006-07-11,105.7,2006-07-01,0
2006-07-12,105.7,2006-07-01,0
2006-07-13,105.7,2006-07-01,0
2006-07-14,105.7,2006-07-01,0
2006-07-15,105.7,2006-07-01,0
2006-07-16,105.7,2006-07-01,0
2006-07-17,105.7,2006-07-01,0
2006-07-18,105.7,2006-07-01,0
2006-07-19,105.7,2006-07-01,0
2006-07-20,105.7,2006-07-01,0
2006-07-21,105.7,2006-07-01,0
2006-07-22,105.7,2006-07-01,0
2006-07-23,105.7,2006-07-01,0
2006-07-24,105.7,2006-07-01,0
2006-07-25,106.5,2006-07-01,1
2006-07-26,106.5,2006-07-01,1
2006-07-27,106.5,2006-07-01,1
2006-07-28,106.5,2006-07-01,1
2006-07-29,106.5,2006-07-01,1
2006-07-30,106.5,2006-07-01,1
2006-07-31,106.5,2006-07-01,1
2006-08-01,106.5,2006-07-01,1
2006-08-02,106.5,2006-07-01,1
2006-08-03,106.5,2006-07-01,1
2006-08-04,106.5,2006-07-01,1
2006-08-05,106.5,2006-07-01,1
2006-08-06,106.5,2006-07-01,1
2006-08-07,106.5,2006-07-01,1
2006-08-08,106.5,2006-07-01,1
2006-08-09,106.5,2006-07-01,1
2006-08-10,106.5,2006-07-01,1
2006-08-11,106.5,2006-07-01,1
2006-08-12,106.5,2006-07-01,1
2006-08-13,106.5,2006-07-01,1
2006-08-14,106.5,2006-07-01,1
2006-08-15,106.5,2006-07-01,1
2006-08-16,106.5,2006-07-01,1
2006-08-17,106.5,2006-07-01,1
2006-08-18,106.5,2006-07-01,1
2006-08-19,106.5,2006-07-01,1
2006-08-20,106.5,2006-07-01,1
2006-08-21,106.5,2006-07-01,1
2006-08-22,106.5,2006-07-01,1
2006-08-23,106.5,2006-07-01,1
2006-08-24,106.5,2006-07-01,1
2006-08-25,106.5,2006-07-01,1
2006-08-26,106.5,2006-07-01,1
2006-08-27,106.5,2006-07-01,1
2006-08-28,106.5,2006-07-01,1
2006-08-29,103.05,2006-07-01,2
2006-08-30,103.05,2006-07-01,2
2006-08-31,103.05,2006-07-01,2
2006-09-01,103.05,2006-07-01,2
2006-09-02,103.05,2006-07-01,2
2006-09-03,103.05,2006-07-01,2
2006-09-04,103.05,2006-07-01,2
2006-09-05,103.05,2006-07-01,2
2006-09-06,103.05,2006-07-01,2
2006-09-07,103.05,2006-07-01,2
2006-09-08,103.05,2006-07-01,2
2006-09-09,103.05,2006-07-01,2
2006-09-10,103.05,2006-07-01,2
2006-09-11,103.05,2006-07-01,2
2006-09-12,103.05,2006-07-01,2
2006-09-13,103.05,2006-07-01,2
2006-09-14,103.05,2006-07-01,2
2006-09-15,103.05,2006-07-01,2
2006-09-16,103.05,2006-07-01,2
2006-09-17,103.05,2006-07-01,2
2006-09-18,103.05,2006-07-01,2
2006-09-19,103.05,2006-07-01,2
2006-09-20,103.05,2006-07-01,2
2006-09-21,103.05,2006-07-01,2
2006-09-22,103.05,2006-07-01,2
2006-09-23,103.05,2006-07-01,2
2006-09-24,103.05,2006-07-01,2
2006-09-25,103.05,2006-07-01,2
2006-09-26,103.533333333333,2006-07-01,3
2006-09-27,103.533333333333,2006-07-01,3
2006-09-28,103.533333333333,2006-07-01,3
2006-09-29,103.533333333333,2006-07-01,3
2006-09-30,103.533333333333,2006-07-01,3
2006-10-01,104.5,2006-10-01,0
2006-10-02,104.5,2006-10-01,0
2006-10-03,104.5,2006-10-01,0
2006-10-04,104.5,2006-10-01,0
2006-10-05,104.5,2006-10-01,0
2006-10-06,104.5,2006-10-01,0
2006-10-07,104.5,2006-10-01,0
2006-10-08,104.5,2006-10-01,0
2006-10-09,104.5,2006-10-01,0
2006-10-10,104.5,2006-10-01,0
2006-10-11,104.5,2006-10-01,0
2006-10-12,104.5,2006-10-01,0
2006-10-13,104.5,2006-10-01,0
2006-10-14,104.5,2006-10-01,0
2006-10-15,104.5,2006-10-01,0
2006-10-16,104.5,2006-10-01,0
2006-10-17,104.5,2006-10-01,0
2006-10-18,104.5,2006-10-01,0
2006-10-19,104.5,2006-10-01,0
2006-10-20,104.5,2006-10-01,0
2006-10-21,104.5,2006-10-01,0
2006-10-22,104.5,2006-10-01,0
2006-10-23,104.5,2006-10-01,0
2006-10-24,104.5,2006-10-01,0
2006-10-25,104.5,2006-10-01,0
2006-10-26,104.5,2006-10-01,0
2006-10-27,104.5,2006-10-01,0
2006-10-28,104.5,2006-10-01,0
2006-10-29,104.5,2006-10-01,0
2006-10-30,104.5,2006-10-01,0
2006-10-31,105.4,2006-10-01,1
2006-11-01,105.4,2006-10-01,1
2006-11-02,105.4,2006-10-01,1
2006-11-03,105.4,2006-10-01,1
2006-11-04,105.4,2006-10-01,1
2006-11-05,105.4,2006-10-01,1
2006-11-06,105.4,2006-10-01,1
2006-11-07,105.4,2006-10-01,1
2006-11-08,105.4,2006-10-01,1
2006-11-09,105.4,2006-10-01,1
2006-11-10,105.4,2006-10-01,1
2006-11-11,105.4,2006-10-01,1
2006-11-12,105.4,2006-10-01,1
2006-11-13,105.4,2006-10-01,1
2006-11-14,105.4,2006-10-01,1
2006-11-15,105.4,2006-10-01,1
2006-11-16,105.4,2006-10-01,1
2006-11-17,105.4,2006-10-01,1
2006-11-18,105.4,2006-10-01,1
2006-11-19,105.4,2006-10-01,1
2006-11-20,105.4,2006-10-01,1
2006-11-21,105.4,2006-10-01,1
2006-11-22,105.4,2006-10-01,1
2006-11-23,105.4,2006-10-01,1
2006-11-24,105.4,2006-10-01,1
2006-11-25,105.4,2006-10-01,1
2006-11-26,105.4,2006-10-01,1
2006-11-27,105.4,2006-10-01,1
2006-11-28,104.15,2006-10-01,2
2006-11-29,104.15,2006-10-01,2
2006-11-30,104.15,2006-10-01,2
2006-12-01,104.15,2006-10-01,2
2006-12-02,104.15,2006-10-01,2
2006-12-03,104.15,2006-10-01,2
2006-12-04,104.15,2006-10-01,2
2006-12-05,104.15,2006-10-01,2
2006-12-06,104.15,2006-10-01,2
2006-12-07,104.15,2006-10-01,2
2006-12-08,104.15,2006-10-01,2
2006-12-09,104.15,2006-10-01,2
2006-12-10,104.15,2006-10-01,2
2006-12-11,104.15,2006-10-01,2
2006-12-12,104.15,2006-10-01,2
2006-12-13,104.15,2006-10-01,2
2006-12-14,104.15,2006-10-01,2
2006-12-15,104.15,2006-10-01,2
2006-12-16,104.15,2006-10-01,2
2006-12-17,104.15,2006-10-01,2
2006-12-18,104.15,2006-10-01,2
2006-12-19,104.15,2006-10-01,2
2006-12-20,104.15,2006-10-01,2
2006-12-21,104.15,2006-10-01,2
2006-12-22,104.15,2006-10-01,2
2006-12-23,104.15,2006-10-01,2
2006-12-24,104.15,2006-10-01,2
2006-12-25,104.15,2006-10-01,2
2006-12-26,104.15,2006-10-01,2
2006-12-27,104.15,2006-10-01,2
2006-12-28,105.766666666667,2006-10-01,3
2006-12-29,105.766666666667,2006-10-01,3
2006-12-30,105.766666666667,2006-10-01,3
2006-12-31,105.766666666667,2006-10-01,3
2007-01-01,109,2007-01-01,0
2007-01-02,109,2007-01-01,0
2007-01-03,109,2007-01-01,0
2007-01-04,109,2007-01-01,0
2007-01-05,109,2007-01-01,0
2007-01-06,109,2007-01-01,0
2007-01-07,109,2007-01-01,0
2007-01-08,109,2007-01-01,0
2007-01-09,109,2007-01-01,0
2007-01-10,109,2007-01-01,0
2007-01-11,109,2007-01-01,0
2007-01-12,109,2007-01-01,0
2007-01-13,109,2007-01-01,0
2007-01-14,109,2007-01-01,0
2007-01-15,109,2007-01-01,0
2007-01-16,109,2007-01-01,0
2007-01-17,109,2007-01-01,0
2007-01-18,109,2007-01-01,0
2007-01-19,109,2007-01-01,0
2007-01-20,109,2007-01-01,0
2007-01-21,109,2007-01-01,0
2007-01-22,109,2007-01-01,0
2007-01-23,109,2007-01-01,0
2007-01-24,109,2007-01-01,0
2007-01-25,109,2007-01-01,0
2007-01-26,109,2007-01-01,0
2007-01-27,109,2007-01-01,0
2007-01-28,109,2007-01-01,0
2007-01-29,109,2007-01-01,0
2007-01-30,110.3,2007-01-01,1
2007-01-31,110.3,2007-01-01,1
2007-02-01,110.3,2007-01-01,1
2007-02-02,110.3,2007-01-01,1
2007-02-03,110.3,2007-01-01,1
2007-02-04,110.3,2007-01-01,1
2007-02-05,110.3,2007-01-01,1
2007-02-06,110.3,2007-01-01,1
2007-02-07,110.3,2007-01-01,1
2007-02-08,110.3,2007-01-01,1
2007-02-09,110.3,2007-01-01,1
2007-02-10,110.3,2007-01-01,1
2007-02-11,110.3,2007-01-01,1
2007-02-12,110.3,2007-01-01,1
2007-02-13,110.3,2007-01-01,1
2007-02-14,110.3,2007-01-01,1
2007-02-15,110.3,2007-01-01,1
2007-02-16,110.3,2007-01-01,1
2007-02-17,110.3,2007-01-01,1
2007-02-18,110.3,2007-01-01,1
2007-02-19,110.3,2007-01-01,1
2007-02-20,110.3,2007-01-01,1
2007-02-21,110.3,2007-01-01,1
2007-02-22,110.3,2007-01-01,1
2007-02-23,110.3,2007-01-01,1
2007-02-24,110.3,2007-01-01,1
2007-02-25,110.3,2007-01-01,1
2007-02-26,110.3,2007-01-01,1
2007-02-27,111.4,2007-01-01,2
2007-02-28,111.4,2007-01-01,2
2007-03-01,111.4,2007-01-01,2
2007-03-02,111.4,2007-01-01,2
2007-03-03,111.4,2007-01-01,2
2007-03-04,111.4,2007-01-01,2
2007-03-05,111.4,2007-01-01,2
2007-03-06,111.4,2007-01-01,2
2007-03-07,111.4,2007-01-01,2
2007-03-08,111.4,2007-01-01,2
2007-03-09,111.4,2007-01-01,2
2007-03-10,111.4,2007-01-01,2
2007-03-11,111.4,2007-01-01,2
2007-03-12,111.4,2007-01-01,2
2007-03-13,111.4,2007-01-01,2
2007-03-14,111.4,2007-01-01,2
2007-03-15,111.4,2007-01-01,2
2007-03-16,111.4,2007-01-01,2
2007-03-17,111.4,2007-01-01,2
2007-03-18,111.4,2007-01-01,2
2007-03-19,111.4,2007-01-01,2
2007-03-20,111.4,2007-01-01,2
2007-03-21,111.4,2007-01-01,2
2007-03-22,111.4,2007-01-01,2
2007-03-23,111.4,2007-01-01,2
2007-03-24,111.4,2007-01-01,2
2007-03-25,111.4,2007-01-01,2
2007-03-26,111.4,2007-01-01,2
2007-03-27,110,2007-01-01,3
2007-03-28,110,2007-01-01,3
2007-03-29,110,2007-01-01,3
2007-03-30,110,2007-01-01,3
2007-03-31,110,2007-01-01,3
2007-04-01,107.2,2007-04-01,0
2007-04-02,107.2,2007-04-01,0
2007-04-03,107.2,2007-04-01,0
2007-04-04,107.2,2007-04-01,0
2007-04-05,107.2,2007-04-01,0
2007-04-06,107.2,2007-04-01,0
2007-04-07,107.2,2007-04-01,0
2007-04-08,107.2,2007-04-01,0
2007-04-09,107.2,2007-04-01,0
2007-04-10,107.2,2007-04-01,0
2007-04-11,107.2,2007-04-01,0
2007-04-12,107.2,2007-04-01,0
2007-04-13,107.2,2007-04-01,0
2007-04-14,107.2,2007-04-01,0
2007-04-15,107.2,2007-04-01,0
2007-04-16,107.2,2007-04-01,0
2007-04-17,107.2,2007-04-01,0
2007-04-18,107.2,2007-04-01,0
2007-04-19,107.2,2007-04-01,0
2007-04-20,107.2,2007-04-01,0
2007-04-21,107.2,2007-04-01,0
2007-04-22,107.2,2007-04-01,0
2007-04-23,107.2,2007-04-01,0
2007-04-24,104,2007-04-01,1
2007-04-25,104,2007-04-01,1
2007-04-26,104,2007-04-01,1
2007-04-27,104,2007-04-01,1
2007-04-28,104,2007-04-01,1
2007-04-29,104,2007-04-01,1
2007-04-30,104,2007-04-01,1
2007-05-01,104,2007-04-01,1
2007-05-02,104,2007-04-01,1
2007-05-03,104,2007-04-01,1
2007-05-04,104,2007-04-01,1
2007-05-05,104,2007-04-01,1
2007-05-06,104,2007-04-01,1
2007-05-07,104,2007-04-01,1
2007-05-08,104,2007-04-01,1
2007-05-09,104,2007-04-01,1
2007-05-10,104,2007-04-01,1
2007-05-11,104,2007-04-01,1
2007-05-12,104,2007-04-01,1
2007-05-13,104,2007-04-01,1
2007-05-14,104,2007-04-01,1
2007-05-15,104,2007-04-01,1
2007-05-16,104,2007-04-01,1
2007-05-17,104,2007-04-01,1
2007-05-18,104,2007-04-01,1
2007-05-19,104,2007-04-01,1
2007-05-20,104,2007-04-01,1
2007-05-21,104,2007-04-01,1
2007-05-22,104,2007-04-01,1
2007-05-23,104,2007-04-01,1
2007-05-24,104,2007-04-01,1
2007-05-25,104,2007-04-01,1
2007-05-26,104,2007-04-01,1
2007-05-27,104,2007-04-01,1
2007-05-28,104,2007-04-01,1
2007-05-29,106,2007-04-01,2
2007-05-30,106,2007-04-01,2
2007-05-31,106,2007-04-01,2
2007-06-01,106,2007-04-01,2
2007-06-02,106,2007-04-01,2
2007-06-03,106,2007-04-01,2
2007-06-04,106,2007-04-01,2
2007-06-05,106,2007-04-01,2
2007-06-06,106,2007-04-01,2
2007-06-07,106,2007-04-01,2
2007-06-08,106,2007-04-01,2
2007-06-09,106,2007-04-01,2
2007-06-10,106,2007-04-01,2
2007-06-11,106,2007-04-01,2
2007-06-12,106,2007-04-01,2
2007-06-13,106,2007-04-01,2
2007-06-14,106,2007-04-01,2
2007-06-15,106,2007-04-01,2
2007-06-16,106,2007-04-01,2
2007-06-17,106,2007-04-01,2
2007-06-18,106,2007-04-01,2
2007-06-19,106,2007-04-01,2
2007-06-20,106,2007-04-01,2
2007-06-21,106,2007-04-01,2
2007-06-22,106,2007-04-01,2
2007-06-23,106,2007-04-01,2
2007-06-24,106,2007-04-01,2
2007-06-25,106,2007-04-01,2
2007-06-26,105.3,2007-04-01,3
2007-06-27,105.3,2007-04-01,3
2007-06-28,105.3,2007-04-01,3
2007-06-29,105.3,2007-04-01,3
2007-06-30,105.3,2007-04-01,3
2007-07-01,103.9,2007-07-01,0
2007-07-02,103.9,2007-07-01,0
2007-07-03,103.9,2007-07-01,0
2007-07-04,103.9,2007-07-01,0
2007-07-05,103.9,2007-07-01,0
2007-07-06,103.9,2007-07-01,0
2007-07-07,103.9,2007-07-01,0
2007-07-08,103.9,2007-07-01,0
2007-07-09,103.9,2007-07-01,0
2007-07-10,103.9,2007-07-01,0
2007-07-11,103.9,2007-07-01,0
2007-07-12,103.9,2007-07-01,0
2007-07-13,103.9,2007-07-01,0
2007-07-14,103.9,2007-07-01,0
2007-07-15,103.9,2007-07-01,0
2007-07-16,103.9,2007-07-01,0
2007-07-17,103.9,2007-07-01,0
2007-07-18,103.9,2007-07-01,0
2007-07-19,103.9,2007-07-01,0
2007-07-20,103.9,2007-07-01,0
2007-07-21,103.9,2007-07-01,0
2007-07-22,103.9,2007-07-01,0
2007-07-23,103.9,2007-07-01,0
2007-07-24,103.9,2007-07-01,0
2007-07-25,103.9,2007-07-01,0
2007-07-26,103.9,2007-07-01,0
2007-07-27,103.9,2007-07-01,0
2007-07-28,103.9,2007-07-01,0
2007-07-29,103.9,2007-07-01,0
2007-07-30,103.9,2007-07-01,0
2007-07-31,112.6,2007-07-01,1
2007-08-01,112.6,2007-07-01,1
2007-08-02,112.6,2007-07-01,1
2007-08-03,112.6,2007-07-01,1
2007-08-04,112.6,2007-07-01,1
2007-08-05,112.6,2007-07-01,1
2007-08-06,112.6,2007-07-01,1
2007-08-07,112.6,2007-07-01,1
2007-08-08,112.6,2007-07-01,1
2007-08-09,112.6,2007-07-01,1
2007-08-10,112.6,2007-07-01,1
2007-08-11,112.6,2007-07-01,1
2007-08-12,112.6,2007-07-01,1
2007-08-13,112.6,2007-07-01,1
2007-08-14,112.6,2007-07-01,1
2007-08-15,112.6,2007-07-01,1
2007-08-16,112.6,2007-07-01,1
2007-08-17,112.6,2007-07-01,1
2007-08-18,112.6,2007-07-01,1
2007-08-19,112.6,2007-07-01,1
2007-08-20,112.6,2007-07-01,1
2007-08-21,112.6,2007-07-01,1
2007-08-22,112.6,2007-07-01,1
2007-08-23,112.6,2007-07-01,1
2007-08-24,112.6,2007-07-01,1
2007-08-25,112.6,2007-07-01,1
2007-08-26,112.6,2007-07-01,1
2007-08-27,112.6,2007-07-01,1
2007-08-28,108.8,2007-07-01,2
2007-08-29,108.8,2007-07-01,2
2007-08-30,108.8,2007-07-01,2
2007-08-31,108.8,2007-07-01,2
2007-09-01,108.8,2007-07-01,2
2007-09-02,108.8,2007-07-01,2
2007-09-03,108.8,2007-07-01,2
2007-09-04,108.8,2007-07-01,2
2007-09-05,108.8,2007-07-01,2
2007-09-06,108.8,2007-07-01,2
2007-09-07,108.8,2007-07-01,2
2007-09-08,108.8,2007-07-01,2
2007-09-09,108.8,2007-07-01,2
2007-09-10,108.8,2007-07-01,2
2007-09-11,108.8,2007-07-01,2
2007-09-12,108.8,2007-07-01,2
2007-09-13,108.8,2007-07-01,2
2007-09-14,108.8,2007-07-01,2
2007-09-15,108.8,2007-07-01,2
2007-09-16,108.8,2007-07-01,2
2007-09-17,108.8,2007-07-01,2
2007-09-18,108.8,2007-07-01,2
2007-09-19,108.8,2007-07-01,2
2007-09-20,108.8,2007-07-01,2
2007-09-21,108.8,2007-07-01,2
2007-09-22,108.8,2007-07-01,2
2007-09-23,108.8,2007-07-01,2
2007-09-24,108.8,2007-07-01,2
2007-09-25,105.8,2007-07-01,3
2007-09-26,105.8,2007-07-01,3
2007-09-27,105.8,2007-07-01,3
2007-09-28,105.8,2007-07-01,3
2007-09-29,105.8,2007-07-01,3
2007-09-30,105.8,2007-07-01,3
2007-10-01,99.8,2007-10-01,0
2007-10-02,99.8,2007-10-01,0
2007-10-03,99.8,2007-10-01,0
2007-10-04,99.8,2007-10-01,0
2007-10-05,99.8,2007-10-01,0
2007-10-06,99.8,2007-10-01,0
2007-10-07,99.8,2007-10-01,0
2007-10-08,99.8,2007-10-01,0
2007-10-09,99.8,2007-10-01,0
2007-10-10,99.8,2007-10-01,0
2007-10-11,99.8,2007-10-01,0
2007-10-12,99.8,2007-10-01,0
2007-10-13,99.8,2007-10-01,0
2007-10-14,99.8,2007-10-01,0
2007-10-15,99.8,2007-10-01,0
2007-10-16,99.8,2007-10-01,0
2007-10-17,99.8,2007-10-01,0
2007-10-18,99.8,2007-10-01,0
2007-10-19,99.8,2007-10-01,0
2007-10-20,99.8,2007-10-01,0
2007-10-21,99.8,2007-10-01,0
2007-10-22,99.8,2007-10-01,0
2007-10-23,99.8,2007-10-01,0
2007-10-24,99.8,2007-10-01,0
2007-10-25,99.8,2007-10-01,0
2007-10-26,99.8,2007-10-01,0
2007-10-27,99.8,2007-10-01,0
2007-10-28,99.8,2007-10-01,0
2007-10-29,99.8,2007-10-01,0
2007-10-30,95.6,2007-10-01,1
2007-10-31,95.6,2007-10-01,1
2007-11-01,95.6,2007-10-01,1
2007-11-02,95.6,2007-10-01,1
2007-11-03,95.6,2007-10-01,1
2007-11-04,95.6,2007-10-01,1
2007-11-05,95.6,2007-10-01,1
2007-11-06,95.6,2007-10-01,1
2007-11-07,95.6,2007-10-01,1
2007-11-08,95.6,2007-10-01,1
2007-11-09,95.6,2007-10-01,1
2007-11-10,95.6,2007-10-01,1
2007-11-11,95.6,2007-10-01,1
2007-11-12,95.6,2007-10-01,1
2007-11-13,95.6,2007-10-01,1
2007-11-14,95.6,2007-10-01,1
2007-11-15,95.6,2007-10-01,1
2007-11-16,95.6,2007-10-01,1
2007-11-17,95.6,2007-10-01,1
2007-11-18,95.6,2007-10-01,1
2007-11-19,95.6,2007-10-01,1
2007-11-20,95.6,2007-10-01,1
2007-11-21,95.6,2007-10-01,1
2007-11-22,95.6,2007-10-01,1
2007-11-23,95.6,2007-10-01,1
2007-11-24,95.6,2007-10-01,1
2007-11-25,95.6,2007-10-01,1
2007-11-26,95.6,2007-10-01,1
2007-11-27,91.45,2007-10-01,2
2007-11-28,91.45,2007-10-01,2
2007-11-29,91.45,2007-10-01,2
2007-11-30,91.45,2007-10-01,2
2007-12-01,91.45,2007-10-01,2
2007-12-02,91.45,2007-10-01,2
2007-12-03,91.45,2007-10-01,2
2007-12-04,91.45,2007-10-01,2
2007-12-05,91.45,2007-10-01,2
2007-12-06,91.45,2007-10-01,2
2007-12-07,91.45,2007-10-01,2
2007-12-08,91.45,2007-10-01,2
2007-12-09,91.45,2007-10-01,2
2007-12-10,91.45,2007-10-01,2
2007-12-11,91.45,2007-10-01,2
2007-12-12,91.45,2007-10-01,2
2007-12-13,91.45,2007-10-01,2
2007-12-14,91.45,2007-10-01,2
2007-12-15,91.45,2007-10-01,2
2007-12-16,91.45,2007-10-01,2
2007-12-17,91.45,2007-10-01,2
2007-12-18,91.45,2007-10-01,2
2007-12-19,91.45,2007-10-01,2
2007-12-20,91.45,2007-10-01,2
2007-12-21,91.45,2007-10-01,2
2007-12-22,91.45,2007-10-01,2
2007-12-23,91.45,2007-10-01,2
2007-12-24,91.45,2007-10-01,2
2007-12-25,91.45,2007-10-01,2
2007-12-26,91.45,2007-10-01,2
2007-12-27,90.5,2007-10-01,3
2007-12-28,90.5,2007-10-01,3
2007-12-29,90.5,2007-10-01,3
2007-12-30,90.5,2007-10-01,3
2007-12-31,90.5,2007-10-01,3
2008-01-01,88.6,2008-01-01,0
2008-01-02,88.6,2008-01-01,0
2008-01-03,88.6,2008-01-01,0
2008-01-04,88.6,2008-01-01,0
2008-01-05,88.6,2008-01-01,0
2008-01-06,88.6,2008-01-01,0
2008-01-07,88.6,2008-01-01,0
2008-01-08,88.6,2008-01-01,0
2008-01-09,88.6,2008-01-01,0
2008-01-10,88.6,2008-01-01,0
2008-01-11,88.6,2008-01-01,0
2008-01-12,88.6,2008-01-01,0
2008-01-13,88.6,2008-01-01,0
2008-01-14,88.6,2008-01-01,0
2008-01-15,88.6,2008-01-01,0
2008-01-16,88.6,2008-01-01,0
2008-01-17,88.6,2008-01-01,0
2008-01-18,88.6,2008-01-01,0
2008-01-19,88.6,2008-01-01,0
2008-01-20,88.6,2008-01-01,0
2008-01-21,88.6,2008-01-01,0
2008-01-22,88.6,2008-01-01,0
2008-01-23,88.6,2008-01-01,0
2008-01-24,88.6,2008-01-01,0
2008-01-25,88.6,2008-01-01,0
2008-01-26,88.6,2008-01-01,0
2008-01-27,88.6,2008-01-01,0
2008-01-28,88.6,2008-01-01,0
2008-01-29,87.9,2008-01-01,1
2008-01-30,87.9,2008-01-01,1
2008-01-31,87.9,2008-01-01,1
2008-02-01,87.9,2008-01-01,1
2008-02-02,87.9,2008-01-01,1
2008-02-03,87.9,2008-01-01,1
2008-02-04,87.9,2008-01-01,1
2008-02-05,87.9,2008-01-01,1
2008-02-06,87.9,2008-01-01,1
2008-02-07,87.9,2008-01-01,1
2008-02-08,87.9,2008-01-01,1
2008-02-09,87.9,2008-01-01,1
2008-02-10,87.9,2008-01-01,1
2008-02-11,87.9,2008-01-01,1
2008-02-12,87.9,2008-01-01,1
2008-02-13,87.9,2008-01-01,1
2008-02-14,87.9,2008-01-01,1
2008-02-15,87.9,2008-01-01,1
2008-02-16,87.9,2008-01-01,1
2008-02-17,87.9,2008-01-01,1
2008-02-18,87.9,2008-01-01,1
2008-02-19,87.9,2008-01-01,1
2008-02-20,87.9,2008-01-01,1
2008-02-21,87.9,2008-01-01,1
2008-02-22,87.9,2008-01-01,1
2008-02-23,87.9,2008-01-01,1
2008-02-24,87.9,2008-01-01,1
2008-02-25,87.9,2008-01-01,1
2008-02-26,81.45,2008-01-01,2
2008-02-27,81.45,2008-01-01,2
2008-02-28,81.45,2008-01-01,2
2008-02-29,81.45,2008-01-01,2
2008-03-01,81.45,2008-01-01,2
2008-03-02,81.45,2008-01-01,2
2008-03-03,81.45,2008-01-01,2
2008-03-04,81.45,2008-01-01,2
2008-03-05,81.45,2008-01-01,2
2008-03-06,81.45,2008-01-01,2
2008-03-07,81.45,2008-01-01,2
2008-03-08,81.45,2008-01-01,2
2008-03-09,81.45,2008-01-01,2
2008-03-10,81.45,2008-01-01,2
2008-03-11,81.45,2008-01-01,2
2008-03-12,81.45,2008-01-01,2
2008-03-13,81.45,2008-01-01,2
2008-03-14,81.45,2008-01-01,2
2008-03-15,81.45,2008-01-01,2
2008-03-16,81.45,2008-01-01,2
2008-03-17,81.45,2008-01-01,2
2008-03-18,81.45,2008-01-01,2
2008-03-19,81.45,2008-01-01,2
2008-03-20,81.45,2008-01-01,2
2008-03-21,81.45,2008-01-01,2
2008-03-22,81.45,2008-01-01,2
2008-03-23,81.45,2008-01-01,2
2008-03-24,81.45,2008-01-01,2
2008-03-25,75.8,2008-01-01,3
2008-03-26,75.8,2008-01-01,3
2008-03-27,75.8,2008-01-01,3
2008-03-28,75.8,2008-01-01,3
2008-03-29,75.8,2008-01-01,3
2008-03-30,75.8,2008-01-01,3
2008-03-31,75.8,2008-01-01,3
2008-04-01,64.5,2008-04-01,0
