"day","quarter","pmi","pmi_available","News Sentiment","doq","gdp_gr"
2020-12-31,2020-10-01,58.4,2,-0.097625270485878,92,1.02990263332288
2021-01-01,2021-01-01,60.7,0,-0.122122757136822,1,1.27732823312847
2021-01-02,2021-01-01,60.7,0,-0.103779204189777,2,1.27732823312847
2021-01-03,2021-01-01,60.7,0,-0.101516112685204,3,1.27732823312847
2021-01-04,2021-01-01,60.7,0,-0.0975523218512535,4,1.27732823312847
2021-01-05,2021-01-01,60.7,0,-0.103094987571239,5,1.27732823312847
2021-01-06,2021-01-01,60.7,0,-0.0972405001521111,6,1.27732823312847
2021-01-07,2021-01-01,60.7,0,-0.0805375427007675,7,1.27732823312847
2021-01-08,2021-01-01,60.7,0,-0.084218330681324,8,1.27732823312847
2021-01-09,2021-01-01,60.7,0,-0.0965434238314629,9,1.27732823312847
2021-01-10,2021-01-01,60.7,0,-0.0948023274540901,10,1.27732823312847
2021-01-11,2021-01-01,60.7,0,-0.0686290860176086,11,1.27732823312847
2021-01-12,2021-01-01,60.7,0,-0.0650259777903557,12,1.27732823312847
2021-01-13,2021-01-01,60.7,0,-0.0594735965132713,13,1.27732823312847
2021-01-14,2021-01-01,60.7,0,-0.0606848262250423,14,1.27732823312847
2021-01-15,2021-01-01,60.7,0,-0.0845301076769829,15,1.27732823312847
2021-01-16,2021-01-01,60.7,0,-0.0641772747039795,16,1.27732823312847
2021-01-17,2021-01-01,60.7,0,-0.0850016698241234,17,1.27732823312847
2021-01-18,2021-01-01,60.7,0,-0.0921959057450294,18,1.27732823312847
2021-01-19,2021-01-01,60.7,0,-0.0954126194119453,19,1.27732823312847
2021-01-20,2021-01-01,60.7,0,-0.100397177040577,20,1.27732823312847
2021-01-21,2021-01-01,60.7,0,-0.100322872400284,21,1.27732823312847
2021-01-22,2021-01-01,60.7,0,-0.115999691188335,22,1.27732823312847
2021-01-23,2021-01-01,60.7,0,-0.12893807888031,23,1.27732823312847
2021-01-24,2021-01-01,60.7,0,-0.115978054702282,24,1.27732823312847
2021-01-25,2021-01-01,60.7,0,-0.100773341953754,25,1.27732823312847
2021-01-26,2021-01-01,60.7,0,-0.0942946374416351,26,1.27732823312847
2021-01-27,2021-01-01,60.7,0,-0.0769000127911568,27,1.27732823312847
2021-01-28,2021-01-01,60.7,0,-0.0693881660699844,28,1.27732823312847
2021-01-29,2021-01-01,60.7,0,-0.0821230113506317,29,1.27732823312847
2021-01-30,2021-01-01,60.7,0,-0.0892202705144882,30,1.27732823312847
2021-01-31,2021-01-01,60.7,0,-0.0580441318452358,31,1.27732823312847
2021-02-01,2021-01-01,58.7,1,-0.042824599891901,32,1.27732823312847
2021-02-02,2021-01-01,58.7,1,-0.0363055281341076,33,1.27732823312847
2021-02-03,2021-01-01,58.7,1,-0.0320203118026257,34,1.27732823312847
2021-02-04,2021-01-01,58.7,1,-0.0414089672267437,35,1.27732823312847
2021-02-05,2021-01-01,58.7,1,-0.0480591803789139,36,1.27732823312847
2021-02-06,2021-01-01,58.7,1,-0.0439630597829819,37,1.27732823312847
2021-02-07,2021-01-01,58.7,1,-0.0495373234152794,38,1.27732823312847
2021-02-08,2021-01-01,58.7,1,-0.0409256033599377,39,1.27732823312847
2021-02-09,2021-01-01,58.7,1,-0.0308790113776922,40,1.27732823312847
2021-02-10,2021-01-01,58.7,1,-0.0306853465735912,41,1.27732823312847
2021-02-11,2021-01-01,58.7,1,-0.0183542557060719,42,1.27732823312847
2021-02-12,2021-01-01,58.7,1,-0.029027447104454,43,1.27732823312847
2021-02-13,2021-01-01,58.7,1,-0.0362739264965057,44,1.27732823312847
2021-02-14,2021-01-01,58.7,1,-0.0410730801522732,45,1.27732823312847
2021-02-15,2021-01-01,58.7,1,-0.0472517348825932,46,1.27732823312847
2021-02-16,2021-01-01,58.7,1,-0.0522758401930332,47,1.27732823312847
2021-02-17,2021-01-01,58.7,1,-0.0432653054594994,48,1.27732823312847
2021-02-18,2021-01-01,58.7,1,-0.0350873060524464,49,1.27732823312847
2021-02-19,2021-01-01,58.7,1,-0.0432891249656677,50,1.27732823312847
2021-02-20,2021-01-01,58.7,1,-0.0304932855069637,51,1.27732823312847
2021-02-21,2021-01-01,58.7,1,-0.0103437155485153,52,1.27732823312847
2021-02-22,2021-01-01,58.7,1,-0.00219808798283339,53,1.27732823312847
2021-02-23,2021-01-01,58.7,1,-0.00947122648358345,54,1.27732823312847
2021-02-24,2021-01-01,58.7,1,0.00166678766254336,55,1.27732823312847
2021-02-25,2021-01-01,58.7,1,0.00735569000244141,56,1.27732823312847
2021-02-26,2021-01-01,58.7,1,-0.0150328148156404,57,1.27732823312847
2021-02-27,2021-01-01,58.7,1,-0.00392828974872828,58,1.27732823312847
2021-02-28,2021-01-01,58.7,1,-0.00563397258520126,59,1.27732823312847
2021-03-01,2021-01-01,59.75,2,-0.00846310798078775,60,1.27732823312847
2021-03-02,2021-01-01,59.75,2,0.0127829080447555,61,1.27732823312847
2021-03-03,2021-01-01,59.75,2,0.0310841742902994,62,1.27732823312847
2021-03-04,2021-01-01,59.75,2,0.0374860353767872,63,1.27732823312847
2021-03-05,2021-01-01,59.75,2,0.0312091056257486,64,1.27732823312847
2021-03-06,2021-01-01,59.75,2,0.0465156324207783,65,1.27732823312847
2021-03-07,2021-01-01,59.75,2,0.0386289581656456,66,1.27732823312847
2021-03-08,2021-01-01,59.75,2,0.0536865778267384,67,1.27732823312847
2021-03-09,2021-01-01,59.75,2,0.054439302533865,68,1.27732823312847
2021-03-10,2021-01-01,59.75,2,0.0531542152166367,69,1.27732823312847
2021-03-11,2021-01-01,59.75,2,0.0576122887432575,70,1.27732823312847
2021-03-12,2021-01-01,59.75,2,0.0534531883895397,71,1.27732823312847
2021-03-13,2021-01-01,59.75,2,0.0522535592317581,72,1.27732823312847
2021-03-14,2021-01-01,59.75,2,0.0636233910918236,73,1.27732823312847
2021-03-15,2021-01-01,59.75,2,0.0570277459919453,74,1.27732823312847
2021-03-16,2021-01-01,59.75,2,0.0535614937543869,75,1.27732823312847
2021-03-17,2021-01-01,59.75,2,0.0612152181565762,76,1.27732823312847
2021-03-18,2021-01-01,59.75,2,0.0587377808988094,77,1.27732823312847
2021-03-19,2021-01-01,59.75,2,0.0643816739320755,78,1.27732823312847
2021-03-20,2021-01-01,59.75,2,0.0585731118917465,79,1.27732823312847
2021-03-21,2021-01-01,59.75,2,0.0547694601118565,80,1.27732823312847
2021-03-22,2021-01-01,59.75,2,0.0630931258201599,81,1.27732823312847
2021-03-23,2021-01-01,59.75,2,0.056013248860836,82,1.27732823312847
2021-03-24,2021-01-01,59.75,2,0.0635619536042213,83,1.27732823312847
2021-03-25,2021-01-01,59.75,2,0.0665533170104027,84,1.27732823312847
2021-03-26,2021-01-01,59.75,2,0.0529057458043098,85,1.27732823312847
2021-03-27,2021-01-01,59.75,2,0.032131515443325,86,1.27732823312847
2021-03-28,2021-01-01,59.75,2,0.0501864179968834,87,1.27732823312847
2021-03-29,2021-01-01,59.75,2,0.046615082770586,88,1.27732823312847
2021-03-30,2021-01-01,59.75,2,0.0487967915832996,89,1.27732823312847
2021-03-31,2021-01-01,59.75,2,0.0607011765241623,90,1.27732823312847
2021-04-01,2021-04-01,64.7,0,0.0575858354568481,1,1.50831397984987
2021-04-02,2021-04-01,64.7,0,0.0543758161365986,2,1.50831397984987
2021-04-03,2021-04-01,64.7,0,0.0712970048189163,3,1.50831397984987
2021-04-04,2021-04-01,64.7,0,0.0816873908042908,4,1.50831397984987
2021-04-05,2021-04-01,64.7,0,0.0973667204380035,5,1.50831397984987
2021-04-06,2021-04-01,64.7,0,0.110831595957279,6,1.50831397984987
2021-04-07,2021-04-01,64.7,0,0.114714816212654,7,1.50831397984987
2021-04-08,2021-04-01,64.7,0,0.116742484271526,8,1.50831397984987
2021-04-09,2021-04-01,64.7,0,0.112176008522511,9,1.50831397984987
2021-04-10,2021-04-01,64.7,0,0.10806754976511,10,1.50831397984987
2021-04-11,2021-04-01,64.7,0,0.118425346910954,11,1.50831397984987
2021-04-12,2021-04-01,64.7,0,0.133010402321815,12,1.50831397984987
2021-04-13,2021-04-01,64.7,0,0.132804483175278,13,1.50831397984987
2021-04-14,2021-04-01,64.7,0,0.133757725358009,14,1.50831397984987
2021-04-15,2021-04-01,64.7,0,0.130231320858002,15,1.50831397984987
2021-04-16,2021-04-01,64.7,0,0.1303451359272,16,1.50831397984987
2021-04-17,2021-04-01,64.7,0,0.109447233378887,17,1.50831397984987
2021-04-18,2021-04-01,64.7,0,0.106831222772598,18,1.50831397984987
2021-04-19,2021-04-01,64.7,0,0.0918241590261459,19,1.50831397984987
2021-04-20,2021-04-01,64.7,0,0.095969021320343,20,1.50831397984987
2021-04-21,2021-04-01,64.7,0,0.0897373557090759,21,1.50831397984987
2021-04-22,2021-04-01,64.7,0,0.0980343073606491,22,1.50831397984987
2021-04-23,2021-04-01,64.7,0,0.082702748477459,23,1.50831397984987
2021-04-24,2021-04-01,64.7,0,0.0826048478484154,24,1.50831397984987
2021-04-25,2021-04-01,64.7,0,0.0924235582351685,25,1.50831397984987
2021-04-26,2021-04-01,64.7,0,0.104383170604706,26,1.50831397984987
2021-04-27,2021-04-01,64.7,0,0.111529052257538,27,1.50831397984987
2021-04-28,2021-04-01,64.7,0,0.131070643663406,28,1.50831397984987
2021-04-29,2021-04-01,64.7,0,0.149279624223709,29,1.50831397984987
2021-04-30,2021-04-01,64.7,0,0.151255086064339,30,1.50831397984987
2021-05-01,2021-04-01,64.7,0,0.174855306744576,31,1.50831397984987
2021-05-02,2021-04-01,64.7,0,0.168155625462532,32,1.50831397984987
2021-05-03,2021-04-01,60.7,1,0.193708375096321,33,1.50831397984987
2021-05-04,2021-04-01,60.7,1,0.187752529978752,34,1.50831397984987
2021-05-05,2021-04-01,60.7,1,0.186071142554283,35,1.50831397984987
2021-05-06,2021-04-01,60.7,1,0.177624687552452,36,1.50831397984987
2021-05-07,2021-04-01,60.7,1,0.143009170889854,37,1.50831397984987
2021-05-08,2021-04-01,60.7,1,0.126150697469711,38,1.50831397984987
2021-05-09,2021-04-01,60.7,1,0.135842382907867,39,1.50831397984987
2021-05-10,2021-04-01,60.7,1,0.138380244374275,40,1.50831397984987
2021-05-11,2021-04-01,60.7,1,0.117552742362022,41,1.50831397984987
2021-05-12,2021-04-01,60.7,1,0.103740133345127,42,1.50831397984987
2021-05-13,2021-04-01,60.7,1,0.0972900837659836,43,1.50831397984987
2021-05-14,2021-04-01,60.7,1,0.086462028324604,44,1.50831397984987
2021-05-15,2021-04-01,60.7,1,0.093996100127697,45,1.50831397984987
2021-05-16,2021-04-01,60.7,1,0.100448615849018,46,1.50831397984987
2021-05-17,2021-04-01,60.7,1,0.095352977514267,47,1.50831397984987
2021-05-18,2021-04-01,60.7,1,0.103066273033619,48,1.50831397984987
2021-05-19,2021-04-01,60.7,1,0.112989835441113,49,1.50831397984987
2021-05-20,2021-04-01,60.7,1,0.10219806432724,50,1.50831397984987
2021-05-21,2021-04-01,60.7,1,0.0812114924192429,51,1.50831397984987
2021-05-22,2021-04-01,60.7,1,0.10599509626627,52,1.50831397984987
2021-05-23,2021-04-01,60.7,1,0.0971182808279991,53,1.50831397984987
2021-05-24,2021-04-01,60.7,1,0.0928776636719704,54,1.50831397984987
2021-05-25,2021-04-01,60.7,1,0.0960724726319313,55,1.50831397984987
2021-05-26,2021-04-01,60.7,1,0.096260093152523,56,1.50831397984987
2021-05-27,2021-04-01,60.7,1,0.0924244970083237,57,1.50831397984987
2021-05-28,2021-04-01,60.7,1,0.0935809090733528,58,1.50831397984987
2021-05-29,2021-04-01,60.7,1,0.0959452390670776,59,1.50831397984987
2021-05-30,2021-04-01,60.7,1,0.0991424918174744,60,1.50831397984987
2021-05-31,2021-04-01,60.7,1,0.0877824798226357,61,1.50831397984987
2021-06-01,2021-04-01,60.95,2,0.0738161876797676,62,1.50831397984987
2021-06-02,2021-04-01,60.95,2,0.0656775906682014,63,1.50831397984987
2021-06-03,2021-04-01,60.95,2,0.0679239854216576,64,1.50831397984987
2021-06-04,2021-04-01,60.95,2,0.063022218644619,65,1.50831397984987
2021-06-05,2021-04-01,60.95,2,0.0753864645957947,66,1.50831397984987
2021-06-06,2021-04-01,60.95,2,0.0832484439015388,67,1.50831397984987
2021-06-07,2021-04-01,60.95,2,0.0859296247363091,68,1.50831397984987
2021-06-08,2021-04-01,60.95,2,0.0896152257919312,69,1.50831397984987
2021-06-09,2021-04-01,60.95,2,0.107864417135715,70,1.50831397984987
2021-06-10,2021-04-01,60.95,2,0.11425743997097,71,1.50831397984987
2021-06-11,2021-04-01,60.95,2,0.0901259779930115,72,1.50831397984987
2021-06-12,2021-04-01,60.95,2,0.0695605427026749,73,1.50831397984987
2021-06-13,2021-04-01,60.95,2,0.0851634070277214,74,1.50831397984987
2021-06-14,2021-04-01,60.95,2,0.0899140685796738,75,1.50831397984987
2021-06-15,2021-04-01,60.95,2,0.0854254215955734,76,1.50831397984987
2021-06-16,2021-04-01,60.95,2,0.0710954070091248,77,1.50831397984987
2021-06-17,2021-04-01,60.95,2,0.0810412168502808,78,1.50831397984987
2021-06-18,2021-04-01,60.95,2,0.0723476856946945,79,1.50831397984987
2021-06-19,2021-04-01,60.95,2,0.0775924250483513,80,1.50831397984987
2021-06-20,2021-04-01,60.95,2,0.0911849737167358,81,1.50831397984987
2021-06-21,2021-04-01,60.95,2,0.100789919495583,82,1.50831397984987
2021-06-22,2021-04-01,60.95,2,0.0937058478593826,83,1.50831397984987
2021-06-23,2021-04-01,60.95,2,0.0822250097990036,84,1.50831397984987
2021-06-24,2021-04-01,60.95,2,0.0795689299702644,85,1.50831397984987
2021-06-25,2021-04-01,60.95,2,0.0548430047929287,86,1.50831397984987
2021-06-26,2021-04-01,60.95,2,0.0575876086950302,87,1.50831397984987
2021-06-27,2021-04-01,60.95,2,0.0543276630342007,88,1.50831397984987
2021-06-28,2021-04-01,60.95,2,0.0741040483117104,89,1.50831397984987
2021-06-29,2021-04-01,60.95,2,0.0617019087076187,90,1.50831397984987
2021-06-30,2021-04-01,60.95,2,0.0710043758153915,91,1.50831397984987
2021-07-01,2021-07-01,60.6,0,0.0636429786682129,1,0.811074072836959
2021-07-02,2021-07-01,60.6,0,0.0628346353769302,2,0.811074072836959
2021-07-03,2021-07-01,60.6,0,0.0741115286946297,3,0.811074072836959
2021-07-04,2021-07-01,60.6,0,0.0752989202737808,4,0.811074072836959
2021-07-05,2021-07-01,60.6,0,0.0640054121613503,5,0.811074072836959
2021-07-06,2021-07-01,60.6,0,0.0702269151806831,6,0.811074072836959
2021-07-07,2021-07-01,60.6,0,0.0626889914274216,7,0.811074072836959
2021-07-08,2021-07-01,60.6,0,0.0549647100269794,8,0.811074072836959
2021-07-09,2021-07-01,60.6,0,0.0405384041368961,9,0.811074072836959
2021-07-10,2021-07-01,60.6,0,0.065010130405426,10,0.811074072836959
2021-07-11,2021-07-01,60.6,0,0.0714255422353745,11,0.811074072836959
2021-07-12,2021-07-01,60.6,0,0.076138935983181,12,0.811074072836959
2021-07-13,2021-07-01,60.6,0,0.0799600407481194,13,0.811074072836959
2021-07-14,2021-07-01,60.6,0,0.100874431431293,14,0.811074072836959
2021-07-15,2021-07-01,60.6,0,0.121178112924099,15,0.811074072836959
2021-07-16,2021-07-01,60.6,0,0.112413421273232,16,0.811074072836959
2021-07-17,2021-07-01,60.6,0,0.102473385632038,17,0.811074072836959
2021-07-18,2021-07-01,60.6,0,0.103314526379108,18,0.811074072836959
2021-07-19,2021-07-01,60.6,0,0.107473857700825,19,0.811074072836959
2021-07-20,2021-07-01,60.6,0,0.0924825519323349,20,0.811074072836959
2021-07-21,2021-07-01,60.6,0,0.102258071303368,21,0.811074072836959
2021-07-22,2021-07-01,60.6,0,0.0836231857538223,22,0.811074072836959
2021-07-23,2021-07-01,60.6,0,0.0694593265652657,23,0.811074072836959
2021-07-24,2021-07-01,60.6,0,0.053434744477272,24,0.811074072836959
2021-07-25,2021-07-01,60.6,0,0.0704905986785889,25,0.811074072836959
2021-07-26,2021-07-01,60.6,0,0.091997429728508,26,0.811074072836959
2021-07-27,2021-07-01,60.6,0,0.0907240733504295,27,0.811074072836959
2021-07-28,2021-07-01,60.6,0,0.0880727395415306,28,0.811074072836959
2021-07-29,2021-07-01,60.6,0,0.0858345478773117,29,0.811074072836959
2021-07-30,2021-07-01,60.6,0,0.0883178114891052,30,0.811074072836959
2021-07-31,2021-07-01,60.6,0,0.0701514780521393,31,0.811074072836959
2021-08-01,2021-07-01,60.6,0,0.0639695897698402,32,0.811074072836959
2021-08-02,2021-07-01,59.5,1,0.0562415905296803,33,0.811074072836959
2021-08-03,2021-07-01,59.5,1,0.0668462663888931,34,0.811074072836959
2021-08-04,2021-07-01,59.5,1,0.0584553591907024,35,0.811074072836959
2021-08-05,2021-07-01,59.5,1,0.0655756220221519,36,0.811074072836959
2021-08-06,2021-07-01,59.5,1,0.0618758723139763,37,0.811074072836959
2021-08-07,2021-07-01,59.5,1,0.0761755034327507,38,0.811074072836959
2021-08-08,2021-07-01,59.5,1,0.0572674311697483,39,0.811074072836959
2021-08-09,2021-07-01,59.5,1,0.0398274399340153,40,0.811074072836959
2021-08-10,2021-07-01,59.5,1,0.0505190379917622,41,0.811074072836959
2021-08-11,2021-07-01,59.5,1,0.0496419966220856,42,0.811074072836959
2021-08-12,2021-07-01,59.5,1,0.043095801025629,43,0.811074072836959
2021-08-13,2021-07-01,59.5,1,0.0584001764655113,44,0.811074072836959
2021-08-14,2021-07-01,59.5,1,0.0604129880666733,45,0.811074072836959
2021-08-15,2021-07-01,59.5,1,0.071985088288784,46,0.811074072836959
2021-08-16,2021-07-01,59.5,1,0.0708349943161011,47,0.811074072836959
2021-08-17,2021-07-01,59.5,1,0.0522776581346989,48,0.811074072836959
2021-08-18,2021-07-01,59.5,1,0.0464832000434399,49,0.811074072836959
2021-08-19,2021-07-01,59.5,1,0.0546808354556561,50,0.811074072836959
2021-08-20,2021-07-01,59.5,1,0.0381560325622559,51,0.811074072836959
2021-08-21,2021-07-01,59.5,1,0.0264399498701096,52,0.811074072836959
2021-08-22,2021-07-01,59.5,1,0.000198865309357643,53,0.811074072836959
2021-08-23,2021-07-01,59.5,1,-0.0105920173227787,54,0.811074072836959
2021-08-24,2021-07-01,59.5,1,-0.0133621022105217,55,0.811074072836959
2021-08-25,2021-07-01,59.5,1,-0.00687339855358005,56,0.811074072836959
2021-08-26,2021-07-01,59.5,1,-0.00435255328193307,57,0.811074072836959
2021-08-27,2021-07-01,59.5,1,-0.000787220022175461,58,0.811074072836959
2021-08-28,2021-07-01,59.5,1,0.0223906300961971,59,0.811074072836959
2021-08-29,2021-07-01,59.5,1,0.0413650386035442,60,0.811074072836959
2021-08-30,2021-07-01,59.5,1,0.0484135486185551,61,0.811074072836959
2021-08-31,2021-07-01,59.5,1,0.0493219308555126,62,0.811074072836959
2021-09-01,2021-07-01,59.7,2,0.0353270173072815,63,0.811074072836959
2021-09-02,2021-07-01,59.7,2,0.0202755369246006,64,0.811074072836959
2021-09-03,2021-07-01,59.7,2,0.00600094115361571,65,0.811074072836959
2021-09-04,2021-07-01,59.7,2,-0.00590630853548646,66,0.811074072836959
2021-09-05,2021-07-01,59.7,2,-0.000529152806848288,67,0.811074072836959
2021-09-06,2021-07-01,59.7,2,-0.00408721622079611,68,0.811074072836959
2021-09-07,2021-07-01,59.7,2,-0.00759638007730246,69,0.811074072836959
2021-09-08,2021-07-01,59.7,2,-0.00686064269393682,70,0.811074072836959
2021-09-09,2021-07-01,59.7,2,-0.0133940475061536,71,0.811074072836959
2021-09-10,2021-07-01,59.7,2,-0.0215507410466671,72,0.811074072836959
2021-09-11,2021-07-01,59.7,2,-0.0286701396107674,73,0.811074072836959
2021-09-12,2021-07-01,59.7,2,-0.0390096567571163,74,0.811074072836959
2021-09-13,2021-07-01,59.7,2,-0.0319174826145172,75,0.811074072836959
2021-09-14,2021-07-01,59.7,2,-0.0258891433477402,76,0.811074072836959
2021-09-15,2021-07-01,59.7,2,-0.0397289544343948,77,0.811074072836959
2021-09-16,2021-07-01,59.7,2,-0.0350598879158497,78,0.811074072836959
2021-09-17,2021-07-01,59.7,2,-0.021873502060771,79,0.811074072836959
2021-09-18,2021-07-01,59.7,2,-0.00742002436891198,80,0.811074072836959
2021-09-19,2021-07-01,59.7,2,0.00690052937716246,81,0.811074072836959
2021-09-20,2021-07-01,59.7,2,-0.00458605820313096,82,0.811074072836959
2021-09-21,2021-07-01,59.7,2,-0.0516604110598564,83,0.811074072836959
2021-09-22,2021-07-01,59.7,2,-0.0637652575969696,84,0.811074072836959
2021-09-23,2021-07-01,59.7,2,-0.0796902552247047,85,0.811074072836959
2021-09-24,2021-07-01,59.7,2,-0.0869257003068924,86,0.811074072836959
2021-09-25,2021-07-01,59.7,2,-0.0914246588945389,87,0.811074072836959
2021-09-26,2021-07-01,59.7,2,-0.111177884042263,88,0.811074072836959
2021-09-27,2021-07-01,59.7,2,-0.107904560863972,89,0.811074072836959
2021-09-28,2021-07-01,59.7,2,-0.129249423742294,90,0.811074072836959
2021-09-29,2021-07-01,59.7,2,-0.14936451613903,91,0.811074072836959
2021-09-30,2021-07-01,59.7,2,-0.164014160633087,92,0.811074072836959
2021-10-01,2021-10-01,61.1,0,-0.163842558860779,1,1.68253790296209
2021-10-02,2021-10-01,61.1,0,-0.146518602967262,2,1.68253790296209
2021-10-03,2021-10-01,61.1,0,-0.152842581272125,3,1.68253790296209
2021-10-04,2021-10-01,61.1,0,-0.141082391142845,4,1.68253790296209
2021-10-05,2021-10-01,61.1,0,-0.14476552605629,5,1.68253790296209
2021-10-06,2021-10-01,61.1,0,-0.160122990608215,6,1.68253790296209
2021-10-07,2021-10-01,61.1,0,-0.182701289653778,7,1.68253790296209
2021-10-08,2021-10-01,61.1,0,-0.205027386546135,8,1.68253790296209
2021-10-09,2021-10-01,61.1,0,-0.200410053133965,9,1.68253790296209
2021-10-10,2021-10-01,61.1,0,-0.19368813931942,10,1.68253790296209
2021-10-11,2021-10-01,61.1,0,-0.162758991122246,11,1.68253790296209
2021-10-12,2021-10-01,61.1,0,-0.151203095912933,12,1.68253790296209
2021-10-13,2021-10-01,61.1,0,-0.175245359539986,13,1.68253790296209
2021-10-14,2021-10-01,61.1,0,-0.166730284690857,14,1.68253790296209
2021-10-15,2021-10-01,61.1,0,-0.1681749522686,15,1.68253790296209
2021-10-16,2021-10-01,61.1,0,-0.170807272195816,16,1.68253790296209
2021-10-17,2021-10-01,61.1,0,-0.165033951401711,17,1.68253790296209
2021-10-18,2021-10-01,61.1,0,-0.16108600795269,18,1.68253790296209
2021-10-19,2021-10-01,61.1,0,-0.189938977360725,19,1.68253790296209
2021-10-20,2021-10-01,61.1,0,-0.179203435778618,20,1.68253790296209
2021-10-21,2021-10-01,61.1,0,-0.156240180134773,21,1.68253790296209
2021-10-22,2021-10-01,61.1,0,-0.154234915971756,22,1.68253790296209
2021-10-23,2021-10-01,61.1,0,-0.14329694211483,23,1.68253790296209
2021-10-24,2021-10-01,61.1,0,-0.114346362650394,24,1.68253790296209
2021-10-25,2021-10-01,61.1,0,-0.0980129614472389,25,1.68253790296209
2021-10-26,2021-10-01,61.1,0,-0.0680632591247559,26,1.68253790296209
2021-10-27,2021-10-01,61.1,0,-0.0578320883214474,27,1.68253790296209
2021-10-28,2021-10-01,61.1,0,-0.0345130600035191,28,1.68253790296209
2021-10-29,2021-10-01,61.1,0,-0.0273687839508057,29,1.68253790296209
2021-10-30,2021-10-01,61.1,0,-0.0103665702044964,30,1.68253790296209
2021-10-31,2021-10-01,61.1,0,-0.0136331534013152,31,1.68253790296209
2021-11-01,2021-10-01,60.8,1,-0.0166524574160576,32,1.68253790296209
2021-11-02,2021-10-01,60.8,1,-0.0281232539564371,33,1.68253790296209
2021-11-03,2021-10-01,60.8,1,-0.0204794872552156,34,1.68253790296209
2021-11-04,2021-10-01,60.8,1,-0.00936249457299709,35,1.68253790296209
2021-11-05,2021-10-01,60.8,1,0.0055085951462388,36,1.68253790296209
2021-11-06,2021-10-01,60.8,1,0.028063228353858,37,1.68253790296209
2021-11-07,2021-10-01,60.8,1,0.0449957773089409,38,1.68253790296209
2021-11-08,2021-10-01,60.8,1,0.0635887086391449,39,1.68253790296209
2021-11-09,2021-10-01,60.8,1,0.0680043771862984,40,1.68253790296209
2021-11-10,2021-10-01,60.8,1,0.0628693327307701,41,1.68253790296209
2021-11-11,2021-10-01,60.8,1,0.0551108233630657,42,1.68253790296209
2021-11-12,2021-10-01,60.8,1,0.0519455969333649,43,1.68253790296209
2021-11-13,2021-10-01,60.8,1,0.061251912266016,44,1.68253790296209
2021-11-14,2021-10-01,60.8,1,0.0535341687500477,45,1.68253790296209
2021-11-15,2021-10-01,60.8,1,0.0427269972860813,46,1.68253790296209
2021-11-16,2021-10-01,60.8,1,0.0484996736049652,47,1.68253790296209
2021-11-17,2021-10-01,60.8,1,0.046238400042057,48,1.68253790296209
2021-11-18,2021-10-01,60.8,1,0.0457183793187141,49,1.68253790296209
2021-11-19,2021-10-01,60.8,1,0.0513938441872597,50,1.68253790296209
2021-11-20,2021-10-01,60.8,1,0.0795536041259766,51,1.68253790296209
2021-11-21,2021-10-01,60.8,1,0.0839867666363716,52,1.68253790296209
2021-11-22,2021-10-01,60.8,1,0.0923629030585289,53,1.68253790296209
2021-11-23,2021-10-01,60.8,1,0.100857578217983,54,1.68253790296209
2021-11-24,2021-10-01,60.8,1,0.0944160223007202,55,1.68253790296209
2021-11-25,2021-10-01,60.8,1,0.0832384005188942,56,1.68253790296209
2021-11-26,2021-10-01,60.8,1,0.083523653447628,57,1.68253790296209
2021-11-27,2021-10-01,60.8,1,0.0685771703720093,58,1.68253790296209
2021-11-28,2021-10-01,60.8,1,0.0763179361820221,59,1.68253790296209
2021-11-29,2021-10-01,60.8,1,0.0819691643118858,60,1.68253790296209
2021-11-30,2021-10-01,60.8,1,0.0499874204397202,61,1.68253790296209
2021-12-01,2021-10-01,60.95,2,0.0431572608649731,62,1.68253790296209
2021-12-02,2021-10-01,60.95,2,0.0450308434665203,63,1.68253790296209
2021-12-03,2021-10-01,60.95,2,0.0289772935211658,64,1.68253790296209
2021-12-04,2021-10-01,60.95,2,0.0369548127055168,65,1.68253790296209
2021-12-05,2021-10-01,60.95,2,0.0698400363326073,66,1.68253790296209
2021-12-06,2021-10-01,60.95,2,0.0582171976566315,67,1.68253790296209
2021-12-07,2021-10-01,60.95,2,0.0549100674688816,68,1.68253790296209
2021-12-08,2021-10-01,60.95,2,0.0305595491081476,69,1.68253790296209
2021-12-09,2021-10-01,60.95,2,0.0116292824968696,70,1.68253790296209
2021-12-10,2021-10-01,60.95,2,-0.000802995986305177,71,1.68253790296209
2021-12-11,2021-10-01,60.95,2,0.00310593703761697,72,1.68253790296209
2021-12-12,2021-10-01,60.95,2,0.00302973389625549,73,1.68253790296209
2021-12-13,2021-10-01,60.95,2,-0.00352038023993373,74,1.68253790296209
2021-12-14,2021-10-01,60.95,2,-0.0175407938659191,75,1.68253790296209
2021-12-15,2021-10-01,60.95,2,-0.0175581388175488,76,1.68253790296209
2021-12-16,2021-10-01,60.95,2,-0.0226327199488878,77,1.68253790296209
2021-12-17,2021-10-01,60.95,2,-0.0425949469208717,78,1.68253790296209
2021-12-18,2021-10-01,60.95,2,-0.0359359085559845,79,1.68253790296209
2021-12-19,2021-10-01,60.95,2,-0.0222893133759499,80,1.68253790296209
2021-12-20,2021-10-01,60.95,2,-0.0234914105385542,81,1.68253790296209
2021-12-21,2021-10-01,60.95,2,-0.0112189259380102,82,1.68253790296209
2021-12-22,2021-10-01,60.95,2,-0.0017420039512217,83,1.68253790296209
